author,updated_at,like_count,text,public,tokens,tokens_without_slang,text_fin,sentiment
@aripudinhidayat8274,2023-12-22T21:37:39Z,0,iklan menit di yg bersama rakyat tuh cuman noo duaaaa jadii pandaii lah memilih pemimpin yaaa,True,"['iklan', 'menit', 'yang', 'rakyat', 'tuh', 'cuman', 'noo', 'duaaaa', 'jadi', 'pandaii', 'memilih', 'pemimpin', 'ya']","['iklan', 'menit', 'yang', 'rakyat', 'tuh', 'cuman', 'noo', 'duaaaa', 'jadi', 'pandaii', 'memilih', 'pemimpin', 'ya']",iklan menit  rakyat tuh cuman noo duaaaa jadi pandaii memilih pemimpin ,negative
@maleekasantoso8222,2023-12-22T21:37:36Z,0,fungsi mic dikuping itu apa ya kl sudah ada tp tetap pake mic,True,"['fungsi', 'mic', 'dikuping', 'ya', 'kl', 'tapi', 'pakai', 'mic']","['fungsi', 'mic', 'dikuping', 'ya', 'kl', 'tapi', 'pakai', 'mic']",fungsi mic dikuping  kl   mic,neutral
@fahdlannn,2023-12-22T21:37:31Z,0,lihatlah timses anis dan timses ganjar menyerang timses prabowo kita samasama tau bahwa orang berilmu lebih tenang ketimbang orang yang bermulut besar😂,True,"['lihatlah', 'timses', 'anis', 'timses', 'ganjar', 'menyerang', 'timses', 'prabowo', 'samasama', 'tau', 'orang', 'berilmu', 'tenang', 'ketimbang', 'orang', 'bermulut', '😂']","['lihatlah', 'timses', 'anis', 'timses', 'ganjar', 'menyerang', 'timses', 'prabowo', 'samasama', 'tau', 'orang', 'berilmu', 'tenang', 'ketimbang', 'orang', 'bermulut', '😂']",lihatlah timses anis timses ganjar menyerang timses prabowo samasama   berilmu tenang ketimbang  bermulut 😂,positive
@ajraibraheem2044,2023-12-22T21:36:20Z,162,mas gibran is the type of guy who sit behind in the class and when the teacher ask questions he will straight up answer everything,True,"['mas', 'gibran', 'is', 'the', 'type', 'of', 'guy', 'who', 'sit', 'behind', 'ini', 'the', 'class', 'and', 'when', 'the', 'teacher', 'ask', 'questions', 'he', 'will', 'straight', 'up', 'answer', 'everything']","['mas', 'gibran', 'is', 'the', 'type', 'of', 'guy', 'who', 'sit', 'behind', 'ini', 'the', 'class', 'and', 'when', 'the', 'teacher', 'ask', 'questions', 'he', 'will', 'straight', 'up', 'answer', 'everything']",mas gibran is the type of guy who sit behind  the class and when the teacher ask questions he will straight up answer everything,positive
@KeluargaPrancis-Indonesia,2023-12-22T21:36:08Z,59,penutup yang luar biasa mas gibran singkat tanpa teks mengajak semua rakyat indonesia berani untuk menuju indonesia emas tanpa di susun kata kata,True,"['penutup', 'mas', 'gibran', 'singkat', 'teks', 'mengajak', 'rakyat', 'indonesia', 'berani', 'indonesia', 'emas', 'susun']","['penutup', 'mas', 'gibran', 'singkat', 'teks', 'mengajak', 'rakyat', 'indonesia', 'berani', 'indonesia', 'emas', 'susun']",penutup mas gibran singkat teks mengajak rakyat indonesia berani indonesia emas susun,positive
@antokuswanto5752,2023-12-22T21:34:52Z,0,cak jgn buang waktu dg basa basi dari sini terlihat siapa yg tidak bertele tele,True,"['cak', 'jangan', 'buang', 'dengan', 'basa', 'basi', 'yang', 'bertele', 'tele']","['cak', 'jangan', 'buang', 'dengan', 'basa', 'basi', 'yang', 'bertele', 'tele']",cak  buang  basa basi  bertele tele,negative
@endangtaw2438,2023-12-22T21:33:51Z,0,baru di awal sudah bikin terharu,True,"['bikin', 'terharu']","['bikin', 'terharu']", terharu,positive
@nomnom5472,2023-12-22T21:33:12Z,0,amin,True,['amin'],['amin'],amin,positive
@reypurwenda4191,2023-12-22T21:33:10Z,0,kadang mikir apa yang di bilang gibran kok gak dikerjakan di zaman bapak nya banding terbalik yah,True,"['kadang', 'mikir', 'bilang', 'gibran', 'enggak', 'zaman', 'nya', 'banding', 'terbalik', 'ya']","['kadang', 'mikir', 'bilang', 'gibran', 'enggak', 'zaman', 'nya', 'banding', 'terbalik', 'ya']",kadang mikir  gibran  zaman  banding terbalik ,negative
@dionn46,2023-12-22T21:32:50Z,2,gak nyangka is ternyata najwa di endors paslon kirain hanya sponsor yg kebetulan lewat moga masih tetap berdiri di kaki sendiri,True,"['enggak', 'menyangka', 'is', 'najwa', 'endors', 'paslon', 'mengira', 'sponsor', 'yang', 'moga', 'berdiri', 'kaki']","['enggak', 'menyangka', 'is', 'najwa', 'endors', 'paslon', 'mengira', 'sponsor', 'yang', 'moga', 'berdiri', 'kaki']", menyangka is najwa endors paslon mengira sponsor  moga berdiri kaki,positive
@MilaSuatrat,2023-12-22T21:32:43Z,2,mbak nagita dan aa raffi ada di kubu no luar biasa ❤❤❤🎉,True,"['mbak', 'nagita', 'aa', 'raffi', 'kubu', 'no', '❤', '❤', '❤', '🎉']","['mbak', 'nagita', 'aa', 'raffi', 'kubu', 'no', '❤', '❤', '❤', '🎉']",mbak nagita aa raffi kubu  ❤ ❤ ❤ 🎉,positive
@EdiWicaksonk-ct8cq,2023-12-22T21:32:22Z,0,latihannya gibran ngapal betapa lama ya yg ngajari hebat tapi saya yakin yg diomongin dia gak fahan hanya ngapalin saja,True,"['latihannya', 'gibran', 'ngapal', 'betapa', 'ya', 'yang', 'ngajari', 'hebat', 'yang', 'diomongin', 'enggak', 'fahan', 'ngapalin']","['latihannya', 'gibran', 'ngapal', 'betapa', 'ya', 'yang', 'ngajari', 'hebat', 'yang', 'diomongin', 'enggak', 'fahan', 'ngapalin']",latihannya gibran ngapal betapa   ngajari hebat  diomongin  fahan ngapalin,negative
@user-qr4hj9qo1k,2023-12-22T21:31:30Z,0,niat nya milih yg lain abis liat debat calonnya jadi milih emg gakada nya besok baca wa jangan wa tpi pakek inggris biar mereka tau 😂,True,"['niat', 'nya', 'memilih', 'yang', 'habis', 'lihat', 'debat', 'calonnya', 'memilih', 'memang', 'gakada', 'nya', 'besok', 'baca', 'wa', 'wa', 'tapi', 'pakai', 'inggris', 'biar', 'tau', '😂']","['niat', 'nya', 'memilih', 'yang', 'habis', 'lihat', 'debat', 'calonnya', 'memilih', 'memang', 'gakada', 'nya', 'besok', 'baca', 'wa', 'wa', 'tapi', 'pakai', 'inggris', 'biar', 'tau', '😂']",niat  memilih  habis  debat calonnya memilih memang gakada  besok baca wa wa   inggris biar  😂,negative
@dayathidayat5084,2023-12-22T21:31:23Z,0,yg di tarik kerahnya itu meskipun sudah di injek kepalanya mungkin akan tetep tepuk tangan 🤣🤣🤣sudah tua gak ada harga dirinya 😏,True,"['yang', 'tarik', 'kerahnya', 'injek', 'kepalanya', 'tetap', 'tepuk', 'tangan', '🤣', '🤣', '🤣', 'tua', 'enggak', 'harga', '😏']","['yang', 'tarik', 'kerahnya', 'injek', 'kepalanya', 'tetap', 'tepuk', 'tangan', '🤣', '🤣', '🤣', 'tua', 'enggak', 'harga', '😏']", tarik kerahnya injek kepalanya tetap tepuk tangan 🤣 🤣 🤣 tua  harga 😏,negative
@RR-gz6ze,2023-12-22T21:31:18Z,0,imin mudeng opoo min min👎 hahaha prof mahfud md tretan dibik 🤟,True,"['imin', 'mudeng', 'opoo', 'min', 'min', '👎', 'hahaha', 'prof', 'mahfud', 'md', 'tretan', 'dibik', '🤟']","['imin', 'mudeng', 'opoo', 'min', 'min', '👎', 'hahaha', 'prof', 'mahfud', 'md', 'tretan', 'dibik', '🤟']",imin mudeng opoo min min 👎 hahaha prof mahfud md tretan dibik 🤟,negative
@churliarosmindari399,2023-12-22T21:30:50Z,0,pernyataan anis baswedan diakhir acara ini sengaja dipotong oleh acara najwa i padahal ini pernyataaan penting yg menyebut perbedaan ide gagasan dengan cerdas cermat,True,"['pernyataan', 'anis', 'baswedan', 'diakhir', 'acara', 'sengaja', 'dipotong', 'acara', 'najwa', 'i', 'pernyataaan', 'yang', 'menyebut', 'perbedaan', 'ide', 'gagasan', 'cerdas', 'cermat']","['pernyataan', 'anis', 'baswedan', 'diakhir', 'acara', 'sengaja', 'dipotong', 'acara', 'najwa', 'i', 'pernyataaan', 'yang', 'menyebut', 'perbedaan', 'ide', 'gagasan', 'cerdas', 'cermat']",pernyataan anis baswedan diakhir acara sengaja dipotong acara najwa i pernyataaan  menyebut perbedaan ide gagasan cerdas cermat,neutral
@jansonjan951,2023-12-22T21:30:44Z,0,kalo janjinya ga sesuai dengan omongannya kita slepet,True,"['kalo', 'janjinya', 'enggak', 'sesuai', 'omongannya', 'slepet']","['kalo', 'janjinya', 'enggak', 'sesuai', 'omongannya', 'slepet']", janjinya  sesuai omongannya slepet,negative
@harton6568,2023-12-22T21:29:20Z,2,semua cawapres dan di rujak sama mas gibran😂😂😂,True,"['cawapres', 'rujak', 'mas', 'gibran', '😂', '😂', '😂']","['cawapres', 'rujak', 'mas', 'gibran', '😂', '😂', '😂']",cawapres rujak mas gibran 😂 😂 😂,neutral
@laman9541,2023-12-22T21:27:54Z,1,tim dan menahan malu,True,"['tim', 'menahan', 'malu']","['tim', 'menahan', 'malu']",tim menahan malu,negative
@wendystiawan6462,2023-12-22T21:27:14Z,1,cak imin lagi stand up comedy,True,"['cak', 'imin', 'stand', 'up', 'comedy']","['cak', 'imin', 'stand', 'up', 'comedy']",cak imin stand up comedy,negative
@ixasure8283,2023-12-22T21:27:12Z,0,hahahano di serang dua kububerati ada bobot dan dianggap ancaman,True,"['hahahano', 'serang', 'kububerati', 'bobot', 'dianggap', 'ancaman']","['hahahano', 'serang', 'kububerati', 'bobot', 'dianggap', 'ancaman']",hahahano serang kububerati bobot dianggap ancaman,neutral
@mirorkaca1078,2023-12-22T21:26:05Z,0,anisgibran,True,['anisgibran'],['anisgibran'],anisgibran,positive
@AstaGina,2023-12-22T21:25:11Z,0,gibran mpv,True,"['gibran', 'mpv']","['gibran', 'mpv']",gibran mpv,neutral
@wkdamkar7807,2023-12-22T21:24:31Z,2,saya juga gak tau apa itu sgie dan juga tidak pernah dengar istilah itu ternyata sot global islamik ekonomi😂😂😂 gak bisa bahasa inggris,True,"['enggak', 'tau', 'sgie', 'dengar', 'istilah', 'sot', 'global', 'islamik', 'ekonomi', '😂', '😂', '😂', 'enggak', 'bahasa', 'inggris']","['enggak', 'tau', 'sgie', 'dengar', 'istilah', 'sot', 'global', 'islamik', 'ekonomi', '😂', '😂', '😂', 'enggak', 'bahasa', 'inggris']",  sgie dengar istilah sot global islamik ekonomi 😂 😂 😂  bahasa inggris,negative
@KEPO_CARX,2023-12-22T21:24:07Z,1,warga all in prabowo gibran,True,"['warga', 'all', 'ini', 'prabowo', 'gibran']","['warga', 'all', 'ini', 'prabowo', 'gibran']",warga all  prabowo gibran,neutral
@sarticakep2396,2023-12-22T21:23:36Z,1,ini kenapa ya calon no urut kerjanya cuma kritik jokowi saja padahal paslon blm ada apanya dibanding jokowi jika terpilih saya yakin malah buat hancur saja,True,"['ya', 'calon', 'no', 'urut', 'kerjanya', 'kritik', 'jokowi', 'paslon', 'belum', 'apanya', 'dibanding', 'jokowi', 'terpilih', 'hancur']","['ya', 'calon', 'no', 'urut', 'kerjanya', 'kritik', 'jokowi', 'paslon', 'belum', 'apanya', 'dibanding', 'jokowi', 'terpilih', 'hancur']", calon  urut kerjanya kritik jokowi paslon belum apanya dibanding jokowi terpilih hancur,negative
@user-nh8nd8jj4q,2023-12-22T21:22:45Z,1,sikat habis sama mas gibran😅,True,"['sikat', 'habis', 'mas', 'gibran', '😅']","['sikat', 'habis', 'mas', 'gibran', '😅']",sikat habis mas gibran 😅,negative
@hadymaulanasaputra9487,2023-12-22T21:22:20Z,0,sgie 😂,True,"['sgie', '😂']","['sgie', '😂']",sgie 😂,positive
@BANGDECHN,2023-12-22T21:21:48Z,0,harga mic jatoh sennheiser ew dx mke s 😭🗿,True,"['harga', 'mic', 'jatuh', 'sennheiser', 'ew', 'dx', 'mke', 's', '😭', '🗿']","['harga', 'mic', 'jatuh', 'sennheiser', 'ew', 'dx', 'mke', 's', '😭', '🗿']",harga mic jatuh sennheiser ew dx mke s 😭 🗿,neutral
@stellaallinone784,2023-12-22T21:21:40Z,0,fungsi in ear monitor di telinga itu apa ya kok masih pakai mic aja kalau ngomong serius nanya sih,True,"['fungsi', 'ini', 'ear', 'monitor', 'telinga', 'ya', 'pakai', 'mic', 'saja', 'mengomong', 'serius', 'nanya', 'sih']","['fungsi', 'ini', 'ear', 'monitor', 'telinga', 'ya', 'pakai', 'mic', 'saja', 'mengomong', 'serius', 'nanya', 'sih']",fungsi  ear monitor telinga   mic  mengomong serius nanya ,negative
@user-fq6sd4mk1l,2023-12-22T21:21:36Z,0,siapa ya yang bikin soal ituu,True,"['ya', 'bikin', 'itu']","['ya', 'bikin', 'itu']",  itu,neutral
@zaskia0116,2023-12-22T21:20:53Z,0,jujur paling anti sama no terlalu banyak janji yg menurutku mustahil terwujud😅 smkin bnyk janji smkin takutttt,True,"['jujur', 'anti', 'no', 'janji', 'yang', 'menurutku', 'mustahil', 'terwujud', '😅', 'semakin', 'banyak', 'janji', 'semakin', 'takutttt']","['jujur', 'anti', 'no', 'janji', 'yang', 'menurutku', 'mustahil', 'terwujud', '😅', 'semakin', 'banyak', 'janji', 'semakin', 'takutttt']",jujur anti  janji  menurutku mustahil terwujud 😅 semakin banyak janji semakin takutttt,negative
@user-wh9cd7yc8z,2023-12-22T21:20:48Z,0,cak imin mencret 😂😂 panik saking panik nya lupa di sebelah ada mick 😂😂,True,"['cak', 'imin', 'mencret', '😂', '😂', 'panik', 'saking', 'panik', 'nya', 'lupa', 'sebelah', 'mick', '😂', '😂']","['cak', 'imin', 'mencret', '😂', '😂', 'panik', 'saking', 'panik', 'nya', 'lupa', 'sebelah', 'mick', '😂', '😂']",cak imin mencret 😂 😂 panik saking panik  lupa sebelah mick 😂 😂,negative
@nugrahad.saputra7983,2023-12-22T21:20:38Z,0,lawan makin yakin ke prabowo gibran 😎bocah kemaren sore aja lawannya 😎😎,True,"['lawan', 'prabowo', 'gibran', '😎', 'bocah', 'kemarin', 'sore', 'saja', 'lawannya', '😎', '😎']","['lawan', 'prabowo', 'gibran', '😎', 'bocah', 'kemarin', 'sore', 'saja', 'lawannya', '😎', '😎']",lawan prabowo gibran 😎 bocah kemarin sore  lawannya 😎 😎,neutral
@dickyher5769,2023-12-22T21:20:09Z,1,ada beberapa jawaban gibran yg tidak sesuai dengan pertanyaan yg diajukan padanya jawabannya banyak mengutarakan kalimat yg sepertinya berupa hafalan yg sudah disusun sebelumnya sehingga jawaban ada beberapa yg gak nyambung dgn pertanyaan mungkin team sukses sudah mempersiapkan narasi pertanyaan dan jawaban bila diserang mungkin dia sudah menghafal narasi narasi itu tapi menurut gue debat kali ini kurang seru karena tidak ada emosian pertanyaan dan jawaban cawapres rata² normatif semua coba mata najwa undang gibran,True,"['gibran', 'yang', 'sesuai', 'yang', 'diajukan', 'jawabannya', 'mengutarakan', 'kalimat', 'yang', 'hafalan', 'yang', 'disusun', 'yang', 'enggak', 'menyambung', 'dengan', 'team', 'sukses', 'narasi', 'diserang', 'menghafal', 'narasi', 'narasi', 'gue', 'debat', 'kali', 'seru', 'emosian', 'cawapres', 'rata²', 'normatif', 'coba', 'mata', 'najwa', 'undang', 'gibran']","['gibran', 'yang', 'sesuai', 'yang', 'diajukan', 'jawabannya', 'mengutarakan', 'kalimat', 'yang', 'hafalan', 'yang', 'disusun', 'yang', 'enggak', 'menyambung', 'dengan', 'team', 'sukses', 'narasi', 'diserang', 'menghafal', 'narasi', 'narasi', 'gue', 'debat', 'kali', 'seru', 'emosian', 'cawapres', 'rata²', 'normatif', 'coba', 'mata', 'najwa', 'undang', 'gibran']",gibran  sesuai  diajukan jawabannya mengutarakan kalimat  hafalan  disusun   menyambung  team sukses narasi diserang menghafal narasi narasi  debat kali seru emosian cawapres rata² normatif coba mata najwa undang gibran,negative
@ispram1664,2023-12-22T21:19:34Z,0,padahal dr kemarin mental gibran dah di bikin down oleh lawanny tp nyatanya mentalnya kuat dan tangguh,True,"['dari', 'kemarin', 'mental', 'gibran', 'deh', 'bikin', 'down', 'lawanny', 'tapi', 'mentalnya', 'kuat', 'tangguh']","['dari', 'kemarin', 'mental', 'gibran', 'deh', 'bikin', 'down', 'lawanny', 'tapi', 'mentalnya', 'kuat', 'tangguh']", kemarin mental gibran deh  down lawanny  mentalnya kuat tangguh,positive
@RafliYnsh,2023-12-22T21:19:11Z,0,timses sama ganggu bner,True,"['timses', 'ganggu', 'benar']","['timses', 'ganggu', 'benar']",timses ganggu benar,negative
@luluk_layalie,2023-12-22T21:19:00Z,0,islah brahwi bilang gibran kaya lagi presentasi kerjaan bilang ga ada yg berhasil dalam bisnis digital artinya dia gak punya optimisme pada bisnis digital padahal memiliki peluang yang lebih besar bisnis offline gimana caranya mau tidak mau harus ikut perkembangan zaman bikin medsos dan akun jualan online itu udah risiko kemajuan zaman jadi pemerintah kalau memang mengkhawatirkan pedagang offline harusnya berani bantu tindakan langsung dengan melakukan pelatihan atau malah kalau mau difasilitasi pembuatan berbagai media onlinenya dan cara pengelolaannya tapi gak cukup sampai di sana melainkan harus ada pengawasan biar gak cuma keluar dana malah hasilnya zonk,True,"['islah', 'brahwi', 'bilang', 'gibran', 'kayak', 'presentasi', 'pekerjaan', 'bilang', 'enggak', 'yang', 'berhasil', 'bisnis', 'digital', 'enggak', 'optimisme', 'bisnis', 'digital', 'memiliki', 'peluang', 'bisnis', 'offline', 'bagaimana', 'perkembangan', 'zaman', 'bikin', 'medsos', 'akun', 'jualan', 'online', 'sudah', 'risiko', 'kemajuan', 'zaman', 'pemerintah', 'mengkhawatirkan', 'pedagang', 'offline', 'berani', 'bantu', 'tindakan', 'langsung', 'pelatihan', 'difasilitasi', 'pembuatan', 'media', 'onlinenya', 'pengelolaannya', 'enggak', 'pengawasan', 'biar', 'enggak', 'dana', 'hasilnya', 'zonk']","['islah', 'brahwi', 'bilang', 'gibran', 'kayak', 'presentasi', 'pekerjaan', 'bilang', 'enggak', 'yang', 'berhasil', 'bisnis', 'digital', 'enggak', 'optimisme', 'bisnis', 'digital', 'memiliki', 'peluang', 'bisnis', 'offline', 'bagaimana', 'perkembangan', 'zaman', 'bikin', 'medsos', 'akun', 'jualan', 'online', 'sudah', 'risiko', 'kemajuan', 'zaman', 'pemerintah', 'mengkhawatirkan', 'pedagang', 'offline', 'berani', 'bantu', 'tindakan', 'langsung', 'pelatihan', 'difasilitasi', 'pembuatan', 'media', 'onlinenya', 'pengelolaannya', 'enggak', 'pengawasan', 'biar', 'enggak', 'dana', 'hasilnya', 'zonk']",islah brahwi  gibran  presentasi pekerjaan    berhasil bisnis digital  optimisme bisnis digital memiliki peluang bisnis offline bagaimana perkembangan zaman  medsos akun jualan online  risiko kemajuan zaman pemerintah mengkhawatirkan pedagang offline berani bantu tindakan langsung pelatihan difasilitasi pembuatan media onlinenya pengelolaannya  pengawasan biar  dana hasilnya zonk,negative
@adityarh5706,2023-12-22T21:18:55Z,0,pak muhaimin kelihatan tipe org yg suka mengumbar janji menina bobok kan masyarakat klu sama gibran sy pesimis kalau mahfud kualitasnya tidak diragukan,True,"['muhaimin', 'tipe', 'orang', 'yang', 'suka', 'mengumbar', 'janji', 'menina', 'bobok', 'masyarakat', 'kalau', 'gibran', 'saya', 'pesimis', 'mahfud', 'kualitasnya', 'diragukan']","['muhaimin', 'tipe', 'orang', 'yang', 'suka', 'mengumbar', 'janji', 'menina', 'bobok', 'masyarakat', 'kalau', 'gibran', 'saya', 'pesimis', 'mahfud', 'kualitasnya', 'diragukan']",muhaimin tipe   suka mengumbar janji menina bobok masyarakat kalau gibran saya pesimis mahfud kualitasnya diragukan,negative
@rnresport,2023-12-22T21:18:19Z,1,sodara sekarang😂😂😂,True,"['sodara', '😂', '😂', '😂']","['sodara', '😂', '😂', '😂']",sodara 😂 😂 😂,negative
@sharachagatha6276,2023-12-22T21:17:13Z,0,ini jubir dan kok debatnya lebih ke nyinyiran no ya pendapat objective yaa kalo dari dulu pd ngomong masa depan ada di generasi pemuda pemudi giliran ada generasi muda maju eh statementnya yg main harapannya org expert 😂😂 apalagi no lebih ke bullying sih dgn asumsi yg ngeri bgt,True,"['jubir', 'debatnya', 'nyinyiran', 'no', 'ya', 'pendapat', 'objective', 'ya', 'kalo', 'pd', 'mengomong', 'generasi', 'pemuda', 'pemudi', 'giliran', 'generasi', 'muda', 'maju', 'eh', 'statementnya', 'yang', 'main', 'harapannya', 'orang', 'expert', '😂', '😂', 'no', 'bullying', 'sih', 'dengan', 'asumsi', 'yang', 'ngeri', 'banget']","['jubir', 'debatnya', 'nyinyiran', 'no', 'ya', 'pendapat', 'objective', 'ya', 'kalo', 'pd', 'mengomong', 'generasi', 'pemuda', 'pemudi', 'giliran', 'generasi', 'muda', 'maju', 'eh', 'statementnya', 'yang', 'main', 'harapannya', 'orang', 'expert', '😂', '😂', 'no', 'bullying', 'sih', 'dengan', 'asumsi', 'yang', 'ngeri', 'banget']",jubir debatnya nyinyiran   pendapat objective   pd mengomong generasi pemuda pemudi giliran generasi muda maju eh statementnya  main harapannya  expert 😂 😂  bullying   asumsi  ngeri ,negative
@afmy4460,2023-12-22T21:16:34Z,0,kemaren dukung prabowo sekarang mantap dukung amin soalnya yg saya dukung slalu kalah 🤣🤣🤣,True,"['kemarin', 'dukung', 'prabowo', 'mantap', 'dukung', 'amin', 'yang', 'dukung', 'selalu', 'kalah', '🤣', '🤣', '🤣']","['kemarin', 'dukung', 'prabowo', 'mantap', 'dukung', 'amin', 'yang', 'dukung', 'selalu', 'kalah', '🤣', '🤣', '🤣']",kemarin dukung prabowo mantap dukung amin  dukung selalu kalah 🤣 🤣 🤣,positive
@rudisetiawan8082,2023-12-22T21:16:29Z,1,alahmadulilah setelah debat banyk yg optimis ke gibran memang benar jangan pernah menyepelekan orang,True,"['alahmadulilah', 'debat', 'banyk', 'yang', 'optimis', 'gibran', 'menyepelekan', 'orang']","['alahmadulilah', 'debat', 'banyk', 'yang', 'optimis', 'gibran', 'menyepelekan', 'orang']",alahmadulilah debat banyk  optimis gibran menyepelekan ,positive
@mubardiegha8237,2023-12-22T21:16:01Z,0,kasian media nya,True,"['kasihan', 'media', 'nya']","['kasihan', 'media', 'nya']",kasihan media ,neutral
@abielutfiardana8771,2023-12-22T21:14:38Z,0,sayang nya cawaprescoba klo capres,True,"['sayang', 'nya', 'cawaprescoba', 'kalo', 'capres']","['sayang', 'nya', 'cawaprescoba', 'kalo', 'capres']",sayang  cawaprescoba  capres,neutral
